2020-11-13 14:43:48,051 [main] INFO  org.apache.iotdb.db.conf.IoTDBDescriptor:148 - Start to read config file file:sbin/../conf/iotdb-engine.properties 
2020-11-13 14:50:34,641 [pool-6-IoTDB-RPC-Client-thread-96] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data2/sequence/root.tpc16/0/1605278824743-3-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:34,641 [pool-6-IoTDB-RPC-Client-thread-96] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data2/sequence/root.tpc16/0/1605278824743-3-0.tsfile 
2020-11-13 14:50:34,641 [pool-6-IoTDB-RPC-Client-thread-96] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc16: flush a working memtable in async close tsfile /home/ubuntu/data/data2/sequence/root.tpc16/0/1605278824743-3-0.tsfile, memtable size: 3737450960, tsfile size: 0 
2020-11-13 14:50:34,642 [pool-6-IoTDB-RPC-Client-thread-96] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc16 
2020-11-13 14:50:34,647 [pool-6-IoTDB-RPC-Client-thread-178] INFO  org.apache.iotdb.db.service.TSServiceImpl:274 - Session-623 is closing 
2020-11-13 14:50:34,667 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-43] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc16 is 3737450960, the avg series points num in chunk is 22289  
2020-11-13 14:50:34,988 [pool-6-IoTDB-RPC-Client-thread-353] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737418472 of tsfile /home/ubuntu/data/data3/unsequence/root.tpc213/0/1605278803146-2-0.tsfile reaches the threshold 
2020-11-13 14:50:34,989 [pool-6-IoTDB-RPC-Client-thread-353] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data3/unsequence/root.tpc213/0/1605278803146-2-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:34,990 [pool-6-IoTDB-RPC-Client-thread-353] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data3/unsequence/root.tpc213/0/1605278803146-2-0.tsfile 
2020-11-13 14:50:34,990 [pool-6-IoTDB-RPC-Client-thread-353] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc213: flush a working memtable in async close tsfile /home/ubuntu/data/data3/unsequence/root.tpc213/0/1605278803146-2-0.tsfile, memtable size: 3737418472, tsfile size: 0 
2020-11-13 14:50:34,993 [pool-6-IoTDB-RPC-Client-thread-353] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data1/unsequence/root.tpc213/0/1605279034992-4-0.tsfile 
2020-11-13 14:50:35,012 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-44] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc213 is 3737418472, the avg series points num in chunk is 22288  
2020-11-13 14:50:35,231 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737438384 of tsfile /home/ubuntu/data/data2/sequence/root.tpc34/0/1605278810834-3-0.tsfile reaches the threshold 
2020-11-13 14:50:35,232 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data2/sequence/root.tpc34/0/1605278810834-3-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:35,232 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data2/sequence/root.tpc34/0/1605278810834-3-0.tsfile 
2020-11-13 14:50:35,232 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc34: flush a working memtable in async close tsfile /home/ubuntu/data/data2/sequence/root.tpc34/0/1605278810834-3-0.tsfile, memtable size: 3737438384, tsfile size: 0 
2020-11-13 14:50:35,233 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc34 
2020-11-13 14:50:35,247 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-42] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc34 is 3737438384, the avg series points num in chunk is 22289  
2020-11-13 14:50:35,619 [pool-6-IoTDB-RPC-Client-thread-3] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737431048 of tsfile /home/ubuntu/data/data4/unsequence/root.tpc18/0/1605278812918-3-0.tsfile reaches the threshold 
2020-11-13 14:50:35,621 [pool-6-IoTDB-RPC-Client-thread-3] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data4/unsequence/root.tpc18/0/1605278812918-3-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:35,621 [pool-6-IoTDB-RPC-Client-thread-3] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data4/unsequence/root.tpc18/0/1605278812918-3-0.tsfile 
2020-11-13 14:50:35,621 [pool-6-IoTDB-RPC-Client-thread-3] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc18: flush a working memtable in async close tsfile /home/ubuntu/data/data4/unsequence/root.tpc18/0/1605278812918-3-0.tsfile, memtable size: 3737431048, tsfile size: 0 
2020-11-13 14:50:35,623 [pool-6-IoTDB-RPC-Client-thread-3] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data2/unsequence/root.tpc18/0/1605279035623-4-0.tsfile 
2020-11-13 14:50:35,630 [pool-6-IoTDB-RPC-Client-thread-6] INFO  org.apache.iotdb.db.service.TSServiceImpl:274 - Session-466 is closing 
2020-11-13 14:50:35,644 [pool-6-IoTDB-RPC-Client-thread-285] INFO  org.apache.iotdb.db.service.TSServiceImpl:274 - Session-570 is closing 
2020-11-13 14:50:35,655 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-40] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc18 is 3737431048, the avg series points num in chunk is 22289  
2020-11-13 14:50:35,671 [pool-6-IoTDB-RPC-Client-thread-216] INFO  org.apache.iotdb.db.service.TSServiceImpl:274 - Session-630 is closing 
2020-11-13 14:50:36,424 [pool-6-IoTDB-RPC-Client-thread-364] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737418472 of tsfile /home/ubuntu/data/data3/sequence/root.tpc113/0/1605278809231-3-0.tsfile reaches the threshold 
2020-11-13 14:50:36,424 [pool-6-IoTDB-RPC-Client-thread-364] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data3/sequence/root.tpc113/0/1605278809231-3-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:36,424 [pool-6-IoTDB-RPC-Client-thread-364] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data3/sequence/root.tpc113/0/1605278809231-3-0.tsfile 
2020-11-13 14:50:36,425 [pool-6-IoTDB-RPC-Client-thread-364] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc113: flush a working memtable in async close tsfile /home/ubuntu/data/data3/sequence/root.tpc113/0/1605278809231-3-0.tsfile, memtable size: 3737418472, tsfile size: 0 
2020-11-13 14:50:36,425 [pool-6-IoTDB-RPC-Client-thread-364] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc113 
2020-11-13 14:50:36,438 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-45] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc113 is 3737418472, the avg series points num in chunk is 22288  
2020-11-13 14:50:36,741 [pool-6-IoTDB-RPC-Client-thread-461] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737465632 of tsfile /home/ubuntu/data/data4/unsequence/root.tpc19/0/1605278811625-3-0.tsfile reaches the threshold 
2020-11-13 14:50:36,741 [pool-6-IoTDB-RPC-Client-thread-461] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data4/unsequence/root.tpc19/0/1605278811625-3-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:36,741 [pool-6-IoTDB-RPC-Client-thread-461] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data4/unsequence/root.tpc19/0/1605278811625-3-0.tsfile 
2020-11-13 14:50:36,742 [pool-6-IoTDB-RPC-Client-thread-461] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc19: flush a working memtable in async close tsfile /home/ubuntu/data/data4/unsequence/root.tpc19/0/1605278811625-3-0.tsfile, memtable size: 3737465632, tsfile size: 0 
2020-11-13 14:50:36,743 [pool-6-IoTDB-RPC-Client-thread-461] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data3/unsequence/root.tpc19/0/1605279036743-4-0.tsfile 
2020-11-13 14:50:36,755 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-46] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc19 is 3737465632, the avg series points num in chunk is 22289  
2020-11-13 14:50:36,874 [pool-6-IoTDB-RPC-Client-thread-210] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737444672 of tsfile /home/ubuntu/data/data1/unsequence/root.tpc37/0/1605278805722-3-0.tsfile reaches the threshold 
2020-11-13 14:50:36,875 [pool-6-IoTDB-RPC-Client-thread-210] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data1/unsequence/root.tpc37/0/1605278805722-3-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:36,875 [pool-6-IoTDB-RPC-Client-thread-210] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data1/unsequence/root.tpc37/0/1605278805722-3-0.tsfile 
2020-11-13 14:50:36,875 [pool-6-IoTDB-RPC-Client-thread-210] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc37: flush a working memtable in async close tsfile /home/ubuntu/data/data1/unsequence/root.tpc37/0/1605278805722-3-0.tsfile, memtable size: 3737444672, tsfile size: 0 
2020-11-13 14:50:36,876 [pool-6-IoTDB-RPC-Client-thread-210] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data4/unsequence/root.tpc37/0/1605279036875-4-0.tsfile 
2020-11-13 14:50:36,895 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-47] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc37 is 3737444672, the avg series points num in chunk is 22289  
2020-11-13 14:50:36,958 [pool-6-IoTDB-RPC-Client-thread-467] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737431048 of tsfile /home/ubuntu/data/data4/sequence/root.tpc313/0/1605278823564-2-0.tsfile reaches the threshold 
2020-11-13 14:50:36,960 [pool-6-IoTDB-RPC-Client-thread-467] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data4/sequence/root.tpc313/0/1605278823564-2-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:36,961 [pool-6-IoTDB-RPC-Client-thread-467] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data4/sequence/root.tpc313/0/1605278823564-2-0.tsfile 
2020-11-13 14:50:36,962 [pool-6-IoTDB-RPC-Client-thread-467] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc313: flush a working memtable in async close tsfile /home/ubuntu/data/data4/sequence/root.tpc313/0/1605278823564-2-0.tsfile, memtable size: 3737431048, tsfile size: 0 
2020-11-13 14:50:36,968 [pool-6-IoTDB-RPC-Client-thread-467] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc313 
2020-11-13 14:50:36,999 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-3] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc313 is 3737431048, the avg series points num in chunk is 22289  
2020-11-13 14:50:37,388 [pool-6-IoTDB-RPC-Client-thread-445] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737439432 of tsfile /home/ubuntu/data/data1/unsequence/root.tpc36/0/1605278808061-2-0.tsfile reaches the threshold 
2020-11-13 14:50:37,389 [pool-6-IoTDB-RPC-Client-thread-445] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data1/unsequence/root.tpc36/0/1605278808061-2-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:37,389 [pool-6-IoTDB-RPC-Client-thread-445] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data1/unsequence/root.tpc36/0/1605278808061-2-0.tsfile 
2020-11-13 14:50:37,389 [pool-6-IoTDB-RPC-Client-thread-445] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc36: flush a working memtable in async close tsfile /home/ubuntu/data/data1/unsequence/root.tpc36/0/1605278808061-2-0.tsfile, memtable size: 3737439432, tsfile size: 0 
2020-11-13 14:50:37,390 [pool-6-IoTDB-RPC-Client-thread-445] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data1/unsequence/root.tpc36/0/1605279037390-4-0.tsfile 
2020-11-13 14:50:37,399 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-48] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc36 is 3737439432, the avg series points num in chunk is 22289  
2020-11-13 14:50:37,746 [pool-6-IoTDB-RPC-Client-thread-428] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737431048 of tsfile /home/ubuntu/data/data1/unsequence/root.tpc114/0/1605278834428-2-0.tsfile reaches the threshold 
2020-11-13 14:50:37,746 [pool-6-IoTDB-RPC-Client-thread-428] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data1/unsequence/root.tpc114/0/1605278834428-2-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:37,747 [pool-6-IoTDB-RPC-Client-thread-428] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data1/unsequence/root.tpc114/0/1605278834428-2-0.tsfile 
2020-11-13 14:50:37,747 [pool-6-IoTDB-RPC-Client-thread-428] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc114: flush a working memtable in async close tsfile /home/ubuntu/data/data1/unsequence/root.tpc114/0/1605278834428-2-0.tsfile, memtable size: 3737431048, tsfile size: 0 
2020-11-13 14:50:37,747 [pool-6-IoTDB-RPC-Client-thread-428] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data2/unsequence/root.tpc114/0/1605279037747-4-0.tsfile 
2020-11-13 14:50:37,779 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-4] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc114 is 3737431048, the avg series points num in chunk is 22289  
2020-11-13 14:50:37,824 [pool-6-IoTDB-RPC-Client-thread-73] INFO  org.apache.iotdb.db.service.TSServiceImpl:274 - Session-550 is closing 
2020-11-13 14:50:38,452 [pool-6-IoTDB-RPC-Client-thread-523] INFO  org.apache.iotdb.db.service.TSServiceImpl:274 - Session-900 is closing 
2020-11-13 14:50:38,755 [pool-6-IoTDB-RPC-Client-thread-537] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737424760 of tsfile /home/ubuntu/data/data3/sequence/root.tpc29/0/1605278807627-3-0.tsfile reaches the threshold 
2020-11-13 14:50:38,755 [pool-6-IoTDB-RPC-Client-thread-537] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data3/sequence/root.tpc29/0/1605278807627-3-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:38,755 [pool-6-IoTDB-RPC-Client-thread-537] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data3/sequence/root.tpc29/0/1605278807627-3-0.tsfile 
2020-11-13 14:50:38,755 [pool-6-IoTDB-RPC-Client-thread-537] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc29: flush a working memtable in async close tsfile /home/ubuntu/data/data3/sequence/root.tpc29/0/1605278807627-3-0.tsfile, memtable size: 3737424760, tsfile size: 0 
2020-11-13 14:50:38,756 [pool-6-IoTDB-RPC-Client-thread-537] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc29 
2020-11-13 14:50:38,775 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-1] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc29 is 3737424760, the avg series points num in chunk is 22289  
2020-11-13 14:50:39,401 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-7] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:120 - Storage group root.tpc311 memtable org.apache.iotdb.db.engine.memtable.PrimitiveMemTable@c9 flushing a memtable has finished! Time consumption: 50834ms 
2020-11-13 14:50:39,807 [pool-6-IoTDB-RPC-Client-thread-88] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737432096 of tsfile /home/ubuntu/data/data1/unsequence/root.tpc15/0/1605278813839-2-0.tsfile reaches the threshold 
2020-11-13 14:50:39,808 [pool-6-IoTDB-RPC-Client-thread-88] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data1/unsequence/root.tpc15/0/1605278813839-2-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:39,808 [pool-6-IoTDB-RPC-Client-thread-88] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data1/unsequence/root.tpc15/0/1605278813839-2-0.tsfile 
2020-11-13 14:50:39,808 [pool-6-IoTDB-RPC-Client-thread-88] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc15: flush a working memtable in async close tsfile /home/ubuntu/data/data1/unsequence/root.tpc15/0/1605278813839-2-0.tsfile, memtable size: 3737432096, tsfile size: 0 
2020-11-13 14:50:39,809 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-2] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc15 is 3737432096, the avg series points num in chunk is 22289  
2020-11-13 14:50:39,814 [pool-6-IoTDB-RPC-Client-thread-253] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data3/unsequence/root.tpc15/0/1605279039814-4-0.tsfile 
2020-11-13 14:50:39,885 [pool-6-IoTDB-RPC-Client-thread-312] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737444672 of tsfile /home/ubuntu/data/data3/sequence/root.tpc39/0/1605278819144-3-0.tsfile reaches the threshold 
2020-11-13 14:50:39,886 [pool-6-IoTDB-RPC-Client-thread-312] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data3/sequence/root.tpc39/0/1605278819144-3-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:39,921 [pool-6-IoTDB-RPC-Client-thread-312] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data3/sequence/root.tpc39/0/1605278819144-3-0.tsfile 
2020-11-13 14:50:39,922 [pool-6-IoTDB-RPC-Client-thread-312] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc39: flush a working memtable in async close tsfile /home/ubuntu/data/data3/sequence/root.tpc39/0/1605278819144-3-0.tsfile, memtable size: 3737444672, tsfile size: 0 
2020-11-13 14:50:39,923 [pool-6-IoTDB-RPC-Client-thread-312] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc39 
2020-11-13 14:50:39,943 [pool-1-IoTDB-Flush-ServerServiceImpl-thread-5] INFO  org.apache.iotdb.db.engine.flush.MemTableFlushTask:79 - The memTable size of SG root.tpc39 is 3737444672, the avg series points num in chunk is 22289  
2020-11-13 14:50:40,039 [pool-6-IoTDB-RPC-Client-thread-398] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737430000 of tsfile /home/ubuntu/data/data4/sequence/root.tpc110/0/1605278809479-2-0.tsfile reaches the threshold 
2020-11-13 14:50:40,039 [pool-6-IoTDB-RPC-Client-thread-398] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data4/sequence/root.tpc110/0/1605278809479-2-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:40,040 [pool-6-IoTDB-RPC-Client-thread-398] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data4/sequence/root.tpc110/0/1605278809479-2-0.tsfile 
2020-11-13 14:50:40,040 [pool-6-IoTDB-RPC-Client-thread-398] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc110: flush a working memtable in async close tsfile /home/ubuntu/data/data4/sequence/root.tpc110/0/1605278809479-2-0.tsfile, memtable size: 3737430000, tsfile size: 0 
2020-11-13 14:50:40,041 [pool-6-IoTDB-RPC-Client-thread-260] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737431048 of tsfile /home/ubuntu/data/data4/sequence/root.tpc312/0/1605278801599-3-0.tsfile reaches the threshold 
2020-11-13 14:50:40,041 [pool-6-IoTDB-RPC-Client-thread-398] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc110 
2020-11-13 14:50:40,042 [pool-6-IoTDB-RPC-Client-thread-260] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data4/sequence/root.tpc312/0/1605278801599-3-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:40,042 [pool-6-IoTDB-RPC-Client-thread-260] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data4/sequence/root.tpc312/0/1605278801599-3-0.tsfile 
2020-11-13 14:50:40,042 [pool-6-IoTDB-RPC-Client-thread-260] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc312: flush a working memtable in async close tsfile /home/ubuntu/data/data4/sequence/root.tpc312/0/1605278801599-3-0.tsfile, memtable size: 3737431048, tsfile size: 0 
2020-11-13 14:50:40,043 [pool-6-IoTDB-RPC-Client-thread-260] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc312 
2020-11-13 14:50:40,122 [pool-6-IoTDB-RPC-Client-thread-162] INFO  org.apache.iotdb.db.service.TSServiceImpl:274 - Session-722 is closing 
2020-11-13 14:50:40,346 [pool-6-IoTDB-RPC-Client-thread-529] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737420568 of tsfile /home/ubuntu/data/data2/sequence/root.tpc24/0/1605278809108-2-0.tsfile reaches the threshold 
2020-11-13 14:50:40,347 [pool-6-IoTDB-RPC-Client-thread-529] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data2/sequence/root.tpc24/0/1605278809108-2-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:40,347 [pool-6-IoTDB-RPC-Client-thread-529] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data2/sequence/root.tpc24/0/1605278809108-2-0.tsfile 
2020-11-13 14:50:40,347 [pool-6-IoTDB-RPC-Client-thread-529] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc24: flush a working memtable in async close tsfile /home/ubuntu/data/data2/sequence/root.tpc24/0/1605278809108-2-0.tsfile, memtable size: 3737420568, tsfile size: 0 
2020-11-13 14:50:40,348 [pool-6-IoTDB-RPC-Client-thread-529] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc24 
2020-11-13 14:50:41,262 [pool-6-IoTDB-RPC-Client-thread-355] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:429 - The memtable size 3737418472 of tsfile /home/ubuntu/data/data1/sequence/root.tpc17/0/1605278817400-2-0.tsfile reaches the threshold 
2020-11-13 14:50:41,264 [pool-6-IoTDB-RPC-Client-thread-355] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:451 - /home/ubuntu/data/data1/sequence/root.tpc17/0/1605278817400-2-0.tsfile fileSize 0 >= fileSizeThreshold 0 
2020-11-13 14:50:41,264 [pool-6-IoTDB-RPC-Client-thread-355] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1106 - Async close tsfile: /home/ubuntu/data/data1/sequence/root.tpc17/0/1605278817400-2-0.tsfile 
2020-11-13 14:50:41,264 [pool-6-IoTDB-RPC-Client-thread-355] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:500 - root.tpc17: flush a working memtable in async close tsfile /home/ubuntu/data/data1/sequence/root.tpc17/0/1605278817400-2-0.tsfile, memtable size: 3737418472, tsfile size: 0 
2020-11-13 14:50:41,265 [pool-6-IoTDB-RPC-Client-thread-355] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:1118 - close a sequence tsfile processor root.tpc17 
2020-11-13 14:50:41,790 [pool-6-IoTDB-RPC-Client-thread-268] INFO  org.apache.iotdb.db.service.TSServiceImpl:274 - Session-798 is closing 
